0.233333,0.631373,0.522529,0.602352,0.000735853,1.15414e-07,6.36586e-12,15874.5,552.59,0.653287
0.233333,0.631373,0.52281,0.602566,0.000736809,1.16596e-07,6.13756e-12,15854,552.004,0.653829
0.661111,0.611765,0.511463,0.558516,0.000739938,1.15243e-07,9.67533e-12,15898,559.862,0.637368
0.661111,0.615686,0.511681,0.559486,0.000740169,1.14774e-07,9.57162e-12,15824.5,565.963,0.620818
0.661111,0.615686,0.511551,0.559114,0.000740612,1.15235e-07,9.39932e-12,15870.5,557.276,0.642184
0.694444,0.4,0.577674,0.418207,0.000962683,1.5194e-07,3.62781e-11,19504,1118.42,0.195942
0.683333,0.411765,0.573902,0.425648,0.000962287,1.54334e-07,3.88567e-11,19416.5,1079.69,0.209307
0.744444,0.411765,0.609916,0.424145,0.0010419,2.20227e-07,2.64375e-12,14964,683.078,0.403011
0.744444,0.411765,0.608509,0.422904,0.00102568,2.22452e-07,9.95374e-13,14959,697.078,0.386856
0.744444,0.411765,0.609704,0.423833,0.00103092,2.09661e-07,2.75876e-12,15147.5,703.522,0.384588
0.677778,0.388235,0.541217,0.416133,0.000736397,8.90085e-08,2.46413e-12,19908.5,692.953,0.521003
0.683333,0.4,0.540147,0.435179,0.000731732,8.19103e-08,3.35142e-12,20351,724.368,0.487391
0.666667,0.435294,0.539643,0.406204,0.000781314,6.01374e-08,1.98494e-12,19430.5,812.267,0.37008
0.672222,0.439216,0.54335,0.415483,0.000788411,8.13317e-08,9.33761e-13,17990.5,765.865,0.385433
0.227778,0.635294,0.519533,0.598481,0.000685926,3.55174e-08,3.62263e-13,25159,678.225,0.687314
0.227778,0.635294,0.519671,0.598142,0.000686814,3.56731e-08,3.74043e-13,25151,679.397,0.684728
0.661111,0.623529,0.508686,0.559378,0.000685256,3.16607e-08,7.14176e-13,25329,711.539,0.628681
0.661111,0.623529,0.50962,0.558292,0.000687187,3.32249e-08,5.78942e-13,25451,688.368,0.674954
0.233333,0.635294,0.52343,0.606134,0.000668283,1.2221e-08,6.59413e-12,28967,717.255,0.707565
0.233333,0.635294,0.523448,0.606294,0.000668335,1.18716e-08,6.64804e-12,28992,718.225,0.706263
0.661111,0.619608,0.513923,0.561869,0.000769545,5.52709e-08,1.39593e-11,23187,1134.62,0.226337
0.661111,0.619608,0.513439,0.561763,0.00076769,5.02737e-08,1.22511e-11,23174.5,1179.2,0.209432
0.661111,0.619608,0.513687,0.561968,0.00076867,5.64138e-08,1.38443e-11,23108,1116.62,0.232897
0.605556,0.745098,0.65932,0.753121,0.00164618,1.44693e-06,1.98383e-10,10125,795.647,0.200985
0.605556,0.752941,0.65817,0.760269,0.00164388,1.4444e-06,2.07002e-10,10129.5,723.061,0.243471
0.605556,0.772549,0.657698,0.770363,0.00166031,1.51907e-06,1.81965e-10,10039.5,716.576,0.245696
0.605556,0.772549,0.657391,0.769892,0.00166089,1.52067e-06,1.84893e-10,10043.5,712.576,0.248561
0.605556,0.772549,0.65719,0.768892,0.00165961,1.51189e-06,1.84659e-10,10052,715.99,0.246404
0.605556,0.690196,0.668202,0.68015,0.00114735,9.22729e-08,5.85647e-10,17676.5,644.708,0.534417
0.605556,0.690196,0.667963,0.679768,0.00117763,1.133e-07,6.10186e-10,17635,643.98,0.534369
0.611111,0.784314,0.665306,0.744382,0.00133876,8.02671e-07,8.89031e-11,5730.5,381.286,0.495336
0.611111,0.780392,0.665339,0.743929,0.00134649,8.03455e-07,1.01602e-10,5711.5,338.174,0.627596
0.611111,0.780392,0.662046,0.745562,0.00134482,5.9976e-07,2.51514e-10,9913.5,898.531,0.154302
0.605556,0.819608,0.674139,0.81543,0.00111279,4.59975e-07,1.61595e-10,11059.5,849.845,0.192427
0.605556,0.819608,0.673889,0.815886,0.00111492,4.60645e-07,1.63548e-10,11050.5,877.987,0.180142
0.611111,0.933333,0.670688,0.855138,0.00110586,4.61563e-07,1.31866e-10,11005.5,832.899,0.199359
0.611111,0.933333,0.671311,0.858777,0.00114549,5.20835e-07,1.4396e-10,5486,512.156,0.262821
0.611111,0.933333,0.671124,0.85615,0.00113301,4.91426e-07,1.45361e-10,5541,522.926,0.254635
0.605556,0.811765,0.669285,0.832484,0.0010783,5.68165e-07,9.31886e-11,10973.5,598.247,0.385296
0.605556,0.807843,0.669076,0.83211,0.00107776,5.73504e-07,8.85344e-11,10954,595.519,0.388143
0.611111,0.92549,0.669264,0.881339,0.00108291,5.75985e-07,9.03363e-11,10960.5,591.762,0.393321
0.611111,0.921569,0.669232,0.881387,0.00108326,5.69852e-07,9.32722e-11,10969,594.347,0.390208
0.611111,0.92549,0.669217,0.881424,0.00108288,5.71471e-07,9.21358e-11,10975,596.489,0.387622
0.6,0.705882,0.651821,0.733369,0.001592,5.21033e-07,1.06694e-09,9679.5,697.037,0.250352
0.605556,0.707843,0.650957,0.735697,0.00159166,5.18446e-07,1.06245e-09,9683.5,698.208,0.249616
0.605556,0.709804,0.648278,0.749488,0.00158105,4.94559e-07,1.12509e-09,9373.5,709.38,0.234075
0.605556,0.713725,0.648513,0.752614,0.00158963,4.99239e-07,1.14977e-09,9302,655.622,0.271943
0.6,0.709804,0.647505,0.752714,0.00158297,4.93892e-07,1.12671e-09,9354.5,709.037,0.233826
0.6,0.694118,0.663965,0.705777,0.00102388,2.98334e-07,6.28247e-11,13147,850.167,0.228575
0.6,0.694118,0.664286,0.709321,0.0010126,3.05112e-07,5.174e-11,13007,900.593,0.201525
0.605556,0.784314,0.66276,0.771059,0.00100659,3.76968e-07,6.98746e-11,12629.5,739.865,0.289929
0.605556,0.776471,0.662881,0.767764,0.00100174,3.70211e-07,7.02563e-11,12685,726.794,0.301771
0.605556,0.776471,0.662758,0.768632,0.00100562,3.7753e-07,7.13129e-11,12656,692.995,0.331166
0.605556,0.815686,0.671768,0.824471,0.000947609,3.57874e-07,3.15204e-11,14335.5,618.953,0.470226
0.605556,0.815686,0.671847,0.824599,0.000947667,3.5204e-07,3.34563e-11,14382,572.569,0.551282
0.611111,0.933333,0.670351,0.867897,0.000969894,3.77504e-07,3.35837e-11,14137,645.823,0.425931
0.611111,0.929412,0.669924,0.867975,0.00097294,3.79388e-07,3.9419e-11,14133,613.882,0.471275
0.611111,0.929412,0.669839,0.86361,0.000991139,3.25124e-07,8.30219e-11,13733.5,637.238,0.424999
0.605556,0.811765,0.669226,0.8351,0.00100252,3.86251e-07,1.14012e-10,13541.5,677.782,0.370422
0.605556,0.811765,0.669256,0.835059,0.00100306,3.81151e-07,1.20832e-10,13550,831.539,0.246254
0.616667,0.921569,0.669908,0.88235,0.00102741,4.11747e-07,1.2935e-10,12910,694.794,0.336066
0.611111,0.92549,0.66988,0.88334,0.00101434,3.97984e-07,1.20267e-10,13263.5,682.267,0.358063
0.611111,0.92549,0.670021,0.883301,0.00101256,3.94394e-07,1.21543e-10,13264.5,687.924,0.352225
0.605556,0.741176,0.671518,0.748851,0.00164025,1.84383e-08,1.98304e-09,11466,1337.29,0.0805691
0.605556,0.745098,0.672185,0.75427,0.00164898,3.31435e-08,1.99337e-09,11298.5,1307.19,0.0830905
0.605556,0.733333,0.669962,0.741417,0.00160512,1.47786e-07,1.77727e-09,7077.5,733.546,0.165285
0.605556,0.760784,0.667876,0.758428,0.00162053,1.00834e-07,2.28908e-09,7247.5,674.777,0.200022
0.605556,0.760784,0.668272,0.755594,0.00162142,1.00805e-07,2.29569e-09,5012.5,345.095,0.528915
0.605556,0.666667,0.674505,0.668732,0.00113107,1.77059e-07,6.52639e-11,12682.5,1294.34,0.0951295
0.605556,0.67451,0.676849,0.683394,0.00115037,1.53323e-07,1.53059e-10,12591,1127.11,0.124549
0.611111,0.741176,0.66715,0.728715,0.00105161,3.96648e-07,9.68112e-11,11400,906.548,0.174314
0.611111,0.705882,0.670066,0.715523,0.00105409,3.83363e-07,7.13321e-11,9021.5,889.845,0.143173
0.611111,0.709804,0.669881,0.718723,0.00105292,3.82886e-07,6.88369e-11,11525,1051.99,0.130865
0.605556,0.815686,0.673761,0.821877,0.00103714,5.10367e-07,6.26029e-11,11343.5,679.561,0.308674
0.605556,0.819608,0.674107,0.822987,0.00104044,5.10944e-07,6.69146e-11,11296.5,706.531,0.284375
0.611111,0.933333,0.671757,0.868592,0.00106294,5.56922e-07,6.95674e-11,11087.5,756.815,0.243256
0.611111,0.929412,0.674066,0.864447,0.00104083,3.88056e-07,1.45585e-10,9009,626.122,0.288781
0.611111,0.929412,0.671316,0.864658,0.00106147,5.60392e-07,5.24528e-11,10991,792.372,0.219983
0.605556,0.811765,0.669759,0.831734,0.00112804,5.836e-07,1.95122e-10,10401.5,643.963,0.315199
0.605556,0.811765,0.669665,0.832448,0.00112847,5.841e-07,1.95329e-10,10400,641.72,0.31736
0.616667,0.921569,0.670169,0.879334,0.00112409,5.89061e-07,1.79021e-10,10376.5,679.217,0.282646
0.616667,0.921569,0.670099,0.879208,0.00112337,5.89021e-07,1.76796e-10,10371.5,680.046,0.281822
0.616667,0.921569,0.670187,0.87982,0.00112387,5.92813e-07,1.76346e-10,10368,691.945,0.272121
0.605556,0.737255,0.665634,0.742428,0.00168609,3.75161e-07,1.326e-09,10421,1487.55,0.0591799
0.605556,0.741176,0.665462,0.743174,0.00168808,3.5905e-07,1.37568e-09,10430.5,1450.48,0.0623003
0.605556,0.741176,0.662086,0.743702,0.00163952,4.63297e-07,9.27332e-10,5290.5,730.434,0.124608
0.605556,0.768627,0.662131,0.76883,0.00166066,5.12335e-07,9.30751e-10,5163.5,670.978,0.144125
0.605556,0.776471,0.662623,0.773272,0.00166072,5.59451e-07,8.46441e-10,5122,678.392,0.139858
0.605556,0.709804,0.678715,0.711805,0.00122458,4.56595e-07,3.04234e-10,7542,502.794,0.374901
0.605556,0.701961,0.678961,0.709805,0.00121578,4.49316e-07,3.07428e-10,7697,454.51,0.468215
0.611111,0.8,0.675541,0.767627,0.0012611,5.56912e-07,4.17146e-10,7471,395.74,0.599471
0.611111,0.811765,0.674496,0.772786,0.00127394,4.86363e-07,5.76282e-10,7554.5,424.953,0.525694
0.605556,0.823529,0.67641,0.829271,0.0010439,2.70105e-07,2.74185e-10,11429,724.794,0.273394
0.605556,0.819608,0.676694,0.829849,0.00105793,2.91683e-07,2.54275e-10,11506.5,730.752,0.270778
0.611111,0.929412,0.675126,0.865808,0.00105998,2.75634e-07,2.71732e-10,11237,690.225,0.2964
0.611111,0.929412,0.674903,0.864701,0.00106336,2.82199e-07,2.75199e-10,11303.5,724.811,0.270379
0.611111,0.929412,0.675165,0.865759,0.00107022,2.71855e-07,3.05187e-10,11282,692.368,0.295749
0.605556,0.811765,0.66845,0.83502,0.00105536,3.29481e-07,2.1936e-10,13960.5,718.468,0.339857
0.605556,0.811765,0.669879,0.835735,0.00105112,3.31844e-07,2.16833e-10,14005.5,733.296,0.327302
0.616667,0.92549,0.670857,0.885354,0.00106624,3.48131e-07,2.27999e-10,13821.5,755.782,0.304069
0.611111,0.92549,0.67077,0.885549,0.00106753,3.47664e-07,2.32037e-10,13830.5,748.125,0.310527
0.616667,0.92549,0.670921,0.885937,0.00106519,3.48489e-07,2.25056e-10,13822,721.882,0.33331
0.594444,0.67451,0.649728,0.693194,0.00122905,4.71634e-08,6.0576e-10,13886,1161.29,0.129391
0.594444,0.67451,0.650169,0.691973,0.00121078,4.0201e-08,5.63266e-10,14187,1153.78,0.133923
0.594444,0.635294,0.646273,0.644987,0.00116884,2.78413e-08,4.90417e-10,14744.5,1167.54,0.135925
0.561111,0.694118,0.643808,0.699222,0.00114999,1.16786e-07,6.10002e-10,15723.5,897.63,0.245225
0.594444,0.682353,0.647877,0.710905,0.00124936,8.11553e-08,7.69041e-10,9026,498.392,0.456629
0.605556,0.639216,0.663779,0.637842,0.0010295,4.92127e-08,2.50653e-10,12654.5,1178.6,0.114477
0.6,0.635294,0.663042,0.631271,0.00101256,4.03883e-08,2.27257e-10,12930,1220.16,0.109138
0.605556,0.705882,0.662559,0.708276,0.00115889,6.86326e-08,4.85638e-10,11653.5,911.869,0.176117
0.605556,0.737255,0.664199,0.727093,0.00112192,1.04317e-07,3.422e-10,11931.5,837.418,0.213806
0.611111,0.733333,0.664056,0.723644,0.00112538,1.06138e-07,3.40741e-10,11920.5,931.159,0.172766
0.605556,0.819608,0.676053,0.818655,0.00113966,4.2797e-07,3.55134e-10,10879,822.573,0.202046
0.605556,0.815686,0.676024,0.815922,0.00113211,4.04431e-07,3.64809e-10,10991,846.455,0.19277
0.611111,0.92549,0.675396,0.862917,0.00113963,3.98039e-07,3.93901e-10,9067.5,668.247,0.255166
0.611111,0.92549,0.675553,0.864829,0.00114005,4.0454e-07,3.94676e-10,9047.5,666.247,0.256135
0.611111,0.92549,0.675334,0.863819,0.00113853,3.96971e-07,3.95624e-10,9063.5,671.561,0.252543
0.605556,0.807843,0.668674,0.829133,0.00117078,5.73857e-07,2.37023e-10,10515.5,645.276,0.317357
