id_clase,elevacion,signatura
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
7,40,0.724361 0.709574 0.695361 0.68236 0.669877 0.657947 0.64652 0.635577 0.624864 0.614634 0.605224 0.596627 0.588166 0.580165 0.571996 0.564671 0.557796 0.551299 0.544967 0.539401 0.53386 0.528484 0.52328 0.518419 0.513731 0.509544 0.505653 0.501755 0.498155 0.494735 0.491583 0.488753 0.486177 0.483509 0.481238 0.47915 0.477024 0.474989 0.473318 0.471848 0.470562 0.469128 0.467868 0.466491 0.465547 0.464736 0.464067 0.463808 0.463712 0.463458 0.46338 0.463497 0.464239 0.465077 0.466335 0.467811 0.469178 0.470638 0.472283 0.473951 0.476146 0.478524 0.480764 0.482994 0.485311 0.487688 0.490026 0.492613 0.4954 0.498357 0.501396 0.504515 0.507798 0.511489 0.515344 0.519559 0.524053 0.52887 0.534068 0.539227 0.544817 0.55046 0.556326 0.563018 0.569931 0.576984 0.584525 0.592218 0.600112 0.60782 0.615311 0.62201 0.628537 0.634577 0.639438 0.643862 0.648473 0.653667 0.659451 0.666579 0.674645 0.684417 0.6959 0.707578 0.71956 0.731852 0.744398 0.756009 0.765888 0.774279 0.780384 0.785102 0.787869 0.788701 0.789113 0.789123 0.788774 0.787893 0.787243 0.786604 0.786269 0.786264 0.786357 0.786752 0.787526 0.788753 0.790093 0.791525 0.793188 0.795123 0.797392 0.800044 0.802857 0.805913 0.809407 0.812769 0.815563 0.817128 0.817651 0.816476 0.814059 0.810421 0.805511 0.799572 0.792606 0.784353 0.77529 0.765923 0.757618 0.749845 0.743927 0.739787 0.737305 0.736599 0.737547 0.740276 0.744456 0.75063 0.758435 0.767284 0.77783 0.789781 0.80127 0.811932 0.821299 0.829496 0.836401 0.842347 0.846795 0.849968 0.851971 0.852469 0.851127 0.848863 0.846706 0.844814 0.8432 0.841489 0.838327 0.834059 0.829006 0.822818 0.81553 0.807444 0.798897 0.789543 0.779041 0.767981 0.756465 0.745845 0.735777 0.726179 0.716729 0.707817 0.699359 0.691141 0.683369 0.676371 0.669219 0.662496 0.656336 0.65059 0.644706 0.639349 0.634393 0.629611 0.625214 0.620991 0.616946 0.613398 0.60975 0.606146 0.602727 0.599863 0.597481 0.595013 0.59273 0.590632 0.588721 0.586761 0.584988 0.583692 0.58259 0.581654 0.580844 0.580228 0.580072 0.580048 0.58 0.580139 0.580702 0.581455 0.58229 0.583223 0.584367 0.585702 0.587091 0.588499 0.590148 0.592195 0.594424 0.596834 0.599606 0.60266 0.605975 0.609462 0.612906 0.615885 0.618433 0.620384 0.621742 0.62209 0.62085 0.617427 0.612743 0.607136 0.599933 0.592026 0.583635 0.574798 0.565474 0.556374 0.547546 0.539244 0.531525 0.524336 0.51768 0.51155 0.505259 0.499142 0.493497 0.488056 0.482713 0.477527 0.472481 0.467931 0.463587 0.459311 0.455591 0.452693 0.450617 0.448924 0.447351 0.445514 0.443058 0.440761 0.438826 0.437092 0.435102 0.433319 0.43166 0.430122 0.428802 0.428263 0.428445 0.429839 0.432477 0.437098 0.444224 0.454587 0.467917 0.485473 0.506988 0.535152 0.570189 0.606579 0.64375 0.681244 0.717151 0.75071 0.78218 0.811579 0.836512 0.857208 0.870582 0.876884 0.881967 0.88685 0.890789 0.895037 0.899997 0.904361 0.908032 0.912161 0.917672 0.92422 0.931044 0.937964 0.94471 0.952653 0.960901 0.968741 0.976394 0.98345 0.989621 0.993776 0.996794 0.998862 1 0.999938 0.998388 0.995591 0.991946 0.98774 0.982803 0.975498 0.966141 0.95495 0.942374 0.928477 0.912463 0.895056 0.876283 0.856059 0.834812 0.813196 0.793302 0.774716 0.757439 0.740784
7,40,0.722318 0.707863 0.694318 0.681003 0.668187 0.656223 0.64448 0.633911 0.623823 0.614554 0.605509 0.596936 0.588432 0.580388 0.572811 0.565391 0.558152 0.551695 0.545588 0.539645 0.53387 0.528514 0.523174 0.518127 0.513397 0.509167 0.50494 0.50121 0.497657 0.494195 0.490916 0.4879 0.484859 0.482149 0.479929 0.477801 0.475634 0.473827 0.472228 0.47081 0.469241 0.467862 0.466579 0.465693 0.464969 0.464393 0.463737 0.463439 0.463265 0.463051 0.462946 0.463554 0.46454 0.465618 0.46688 0.468234 0.469646 0.471325 0.473094 0.474798 0.47674 0.478948 0.480872 0.482783 0.484977 0.487146 0.489499 0.492198 0.494983 0.497993 0.501492 0.50498 0.508635 0.512637 0.516468 0.52046 0.524815 0.529395 0.53413 0.53921 0.544542 0.550022 0.55596 0.562375 0.568935 0.576316 0.583841 0.591518 0.599762 0.607456 0.614662 0.621348 0.627564 0.633299 0.638205 0.642617 0.64721 0.652395 0.658171 0.664928 0.672988 0.682754 0.694561 0.706625 0.718993 0.731669 0.74441 0.755876 0.765804 0.774195 0.780423 0.785292 0.788214 0.78872 0.788968 0.78867 0.787825 0.786861 0.786024 0.78544 0.785194 0.785275 0.785294 0.785752 0.786585 0.787375 0.788631 0.790107 0.791891 0.793845 0.796028 0.798612 0.801238 0.804468 0.80777 0.811053 0.813778 0.815058 0.815141 0.813969 0.811562 0.808135 0.803243 0.797323 0.790147 0.781913 0.772915 0.763693 0.755069 0.747652 0.741388 0.737097 0.734449 0.733771 0.734549 0.737101 0.741312 0.747295 0.755274 0.765098 0.775828 0.787395 0.799094 0.809788 0.819188 0.827617 0.834763 0.840742 0.845445 0.848652 0.850357 0.850914 0.84987 0.847653 0.84554 0.843686 0.842103 0.840086 0.837287 0.833035 0.82799 0.821839 0.814522 0.806749 0.798173 0.78879 0.778259 0.766905 0.755769 0.745113 0.735349 0.725724 0.716312 0.707701 0.699328 0.691408 0.683611 0.67659 0.669814 0.66313 0.656613 0.650513 0.644914 0.639901 0.634898 0.630284 0.625545 0.621303 0.617239 0.61354 0.610018 0.606675 0.603514 0.600055 0.596926 0.594362 0.592025 0.590169 0.588245 0.58651 0.584966 0.583614 0.582455 0.581489 0.5812 0.581106 0.580988 0.581026 0.581264 0.581875 0.582476 0.583267 0.584145 0.585022 0.586081 0.587323 0.588746 0.590348 0.592127 0.594242 0.596615 0.599372 0.602308 0.605204 0.608341 0.611654 0.614607 0.616855 0.618513 0.619581 0.619902 0.619716 0.617853 0.61473 0.610597 0.605334 0.598475 0.590898 0.583331 0.575273 0.566724 0.557711 0.548464 0.539828 0.531031 0.522836 0.515166 0.508355 0.502077 0.495614 0.489672 0.484209 0.479222 0.474054 0.469367 0.465456 0.461742 0.4581 0.454673 0.451293 0.448038 0.444918 0.441874 0.438971 0.436226 0.433834 0.431639 0.42921 0.42718 0.425044 0.423451 0.422652 0.422308 0.422515 0.423341 0.424942 0.427723 0.431899 0.439787 0.449359 0.462694 0.481015 0.502815 0.532227 0.568514 0.605409 0.643087 0.680619 0.717273 0.750828 0.782559 0.811005 0.834707 0.854959 0.867875 0.873943 0.879325 0.883969 0.887939 0.891904 0.896172 0.901012 0.906369 0.911812 0.917453 0.923176 0.929551 0.936235 0.943593 0.95126 0.959451 0.967803 0.975772 0.982486 0.988201 0.992775 0.996419 0.99873 1 0.99971 0.998498 0.995983 0.992367 0.988265 0.983614 0.976593 0.967128 0.955625 0.942183 0.927528 0.911148 0.893082 0.873907 0.854064 0.832768 0.81111 0.790491 0.771925 0.754326 0.738033
7,40,0.652981 0.642181 0.631614 0.621902 0.613055 0.604073 0.595586 0.58759 0.580419 0.57314 0.566322 0.55966 0.553158 0.547351 0.541701 0.536212 0.531174 0.526301 0.521598 0.516908 0.512645 0.508704 0.505092 0.501799 0.498451 0.495284 0.49242 0.489736 0.487336 0.485112 0.482889 0.480932 0.479006 0.477168 0.475366 0.474023 0.472903 0.471844 0.470996 0.470227 0.469654 0.469265 0.468986 0.468875 0.468892 0.469328 0.470178 0.471125 0.472266 0.473505 0.474937 0.476559 0.478277 0.480184 0.482185 0.484371 0.486519 0.48822 0.490159 0.492283 0.494812 0.497523 0.500413 0.503585 0.506737 0.510181 0.513801 0.517594 0.521701 0.525983 0.530434 0.534905 0.539805 0.544875 0.550109 0.555705 0.562098 0.568657 0.57568 0.582864 0.590522 0.598681 0.606665 0.61382 0.620406 0.626428 0.631904 0.636208 0.639972 0.642902 0.645302 0.647554 0.650363 0.654757 0.660052 0.667731 0.677055 0.688009 0.700334 0.712857 0.725668 0.738771 0.751178 0.761898 0.770498 0.778159 0.783387 0.786784 0.788487 0.788745 0.788863 0.788589 0.787933 0.787209 0.786656 0.786394 0.786341 0.786627 0.787097 0.787907 0.78898 0.790271 0.791873 0.793569 0.79545 0.797822 0.800301 0.803064 0.806241 0.809666 0.813284 0.816936 0.819541 0.820689 0.820586 0.819131 0.816044 0.811896 0.806283 0.799169 0.791013 0.781097 0.770152 0.759174 0.749062 0.740661 0.734273 0.72975 0.727014 0.726594 0.727654 0.730828 0.735964 0.74354 0.752588 0.763547 0.775041 0.786986 0.798967 0.809835 0.819073 0.827308 0.833912 0.839522 0.843182 0.845862 0.84671 0.846312 0.844395 0.841176 0.838013 0.835111 0.832473 0.829422 0.825246 0.820291 0.814556 0.807696 0.800011 0.791539 0.782649 0.773275 0.763097 0.752108 0.741328 0.731407 0.722048 0.712907 0.704412 0.696644 0.689191 0.68252 0.676003 0.669949 0.664133 0.658427 0.652884 0.647445 0.642391 0.637875 0.633266 0.628987 0.624695 0.620578 0.616638 0.61327 0.610383 0.607678 0.605158 0.602877 0.600685 0.598672 0.59684 0.595036 0.59363 0.592411 0.591243 0.59016 0.589287 0.588601 0.588104 0.587956 0.58801 0.588267 0.588952 0.589618 0.590476 0.591491 0.592708 0.59409 0.595662 0.597421 0.59941 0.601583 0.604238 0.606851 0.609652 0.612944 0.616423 0.619876 0.623347 0.626218 0.628488 0.629864 0.630634 0.630499 0.628216 0.625001 0.620111 0.614287 0.606862 0.598671 0.590331 0.581506 0.572535 0.563142 0.553601 0.545456 0.537538 0.529895 0.522468 0.515577 0.508874 0.502378 0.496421 0.490658 0.485361 0.480262 0.475348 0.470543 0.466281 0.46212 0.458436 0.454909 0.45157 0.448374 0.445257 0.442283 0.439444 0.437001 0.434472 0.43197 0.429648 0.4277 0.425683 0.424094 0.422978 0.422397 0.422289 0.422648 0.423218 0.4245 0.429596 0.437642 0.448415 0.462833 0.482076 0.507399 0.539476 0.576778 0.614596 0.65314 0.692427 0.728291 0.761225 0.791584 0.819044 0.841593 0.858504 0.868622 0.873485 0.878068 0.882175 0.885807 0.889618 0.893934 0.899123 0.904284 0.910049 0.915838 0.922428 0.929058 0.935474 0.942744 0.950574 0.959056 0.968022 0.976139 0.98322 0.989072 0.993454 0.99612 0.998548 1 0.999539 0.99733 0.99355 0.988334 0.982411 0.975535 0.966987 0.956645 0.945232 0.931283 0.915954 0.899516 0.882434 0.86396 0.844482 0.823886 0.803749 0.784601 0.766548 0.748805 0.732832 0.717858 0.703472 0.689334 0.676512 0.664294
7,40,0.656087 0.645286 0.634717 0.624657 0.614825 0.605493 0.596658 0.588653 0.581133 0.573506 0.566364 0.5597 0.553197 0.547388 0.541736 0.536537 0.531497 0.526623 0.521579 0.516888 0.512623 0.508528 0.504915 0.501621 0.498271 0.495103 0.492239 0.489553 0.487152 0.484927 0.482703 0.480745 0.478971 0.477132 0.47533 0.473985 0.472864 0.471805 0.470956 0.470186 0.469857 0.469717 0.469673 0.469821 0.470064 0.470767 0.471616 0.472562 0.473704 0.474942 0.476373 0.47775 0.479218 0.480888 0.48263 0.484588 0.486468 0.488169 0.490108 0.492232 0.494615 0.497009 0.499579 0.502428 0.505456 0.5089 0.51252 0.516313 0.520421 0.524702 0.529153 0.533769 0.538987 0.544377 0.549934 0.555654 0.562048 0.568606 0.57563 0.58316 0.591164 0.599324 0.607309 0.614464 0.621051 0.627073 0.63255 0.636854 0.640619 0.643549 0.645604 0.647511 0.65032 0.654372 0.659667 0.667347 0.676671 0.687627 0.699953 0.712478 0.725289 0.738393 0.750801 0.761415 0.770461 0.778005 0.783233 0.786632 0.788335 0.788594 0.788543 0.78827 0.787614 0.786891 0.786446 0.786084 0.78615 0.786437 0.787009 0.78782 0.788894 0.790356 0.791959 0.793656 0.795538 0.797687 0.800167 0.802932 0.80611 0.809676 0.813295 0.816959 0.820056 0.821695 0.822084 0.821119 0.818745 0.815087 0.809475 0.802361 0.792996 0.782598 0.771163 0.759401 0.7488 0.740212 0.733335 0.728632 0.72572 0.725301 0.726363 0.730507 0.736446 0.744505 0.753848 0.764809 0.776003 0.788054 0.79973 0.81029 0.81953 0.827767 0.834371 0.839663 0.843324 0.846006 0.846855 0.846458 0.844437 0.84122 0.838057 0.835156 0.83252 0.829124 0.824948 0.819647 0.813913 0.807054 0.79937 0.790899 0.782326 0.772953 0.762775 0.752131 0.742042 0.732181 0.723169 0.71403 0.705795 0.698028 0.690486 0.683071 0.675993 0.669715 0.663556 0.657508 0.651907 0.646469 0.641416 0.63664 0.632032 0.627995 0.624132 0.620741 0.617331 0.614092 0.611089 0.608385 0.605866 0.603586 0.601394 0.599382 0.5974 0.595597 0.594029 0.592506 0.591404 0.590463 0.589591 0.589156 0.588904 0.588757 0.588812 0.589069 0.589529 0.590195 0.591054 0.591877 0.592861 0.594245 0.595567 0.597082 0.599071 0.601246 0.603901 0.606741 0.609542 0.612835 0.616314 0.619976 0.623448 0.626319 0.628589 0.629965 0.630735 0.629829 0.627874 0.624659 0.619768 0.613945 0.606854 0.598999 0.590659 0.581833 0.572522 0.56347 0.5547 0.545883 0.537621 0.529632 0.521859 0.514633 0.507593 0.501096 0.495138 0.489715 0.484082 0.478972 0.474384 0.469923 0.465977 0.462195 0.458512 0.454984 0.45159 0.448333 0.444942 0.441963 0.439133 0.436706 0.434422 0.432046 0.429687 0.427739 0.425722 0.424186 0.423129 0.422821 0.422711 0.42307 0.423639 0.424829 0.428275 0.435544 0.446317 0.46151 0.482776 0.508579 0.540656 0.577959 0.615778 0.654323 0.693457 0.730815 0.764742 0.795143 0.8216 0.842148 0.858328 0.868445 0.873062 0.877644 0.881495 0.885126 0.889257 0.893355 0.898503 0.903891 0.909632 0.91539 0.921694 0.928857 0.936337 0.944634 0.952464 0.960853 0.969652 0.977604 0.984684 0.990536 0.995199 0.998116 0.999935 1 0.998315 0.996104 0.992151 0.9871 0.981339 0.974128 0.965579 0.955235 0.943854 0.930222 0.915211 0.899563 0.882479 0.864002 0.844522 0.823924 0.804118 0.784968 0.767259 0.750208 0.73458 0.719951 0.705569 0.691776 0.679299 0.667403
7,40,0.653347 0.642206 0.631989 0.621934 0.612745 0.603765 0.595282 0.58763 0.580462 0.573441 0.566627 0.559969 0.553703 0.547899 0.542252 0.536766 0.532056 0.527509 0.522789 0.518102 0.513587 0.509649 0.506041 0.502519 0.499174 0.49601 0.49315 0.490144 0.487425 0.484884 0.482664 0.480711 0.478788 0.476953 0.475155 0.473591 0.472475 0.471419 0.470574 0.469808 0.469238 0.468852 0.468576 0.468469 0.468488 0.468927 0.470002 0.470952 0.472097 0.473338 0.474772 0.476303 0.478023 0.479933 0.481936 0.484125 0.486275 0.487979 0.489921 0.492047 0.494434 0.49683 0.499818 0.502993 0.506147 0.509593 0.513216 0.517011 0.521121 0.525404 0.529857 0.534475 0.539695 0.544766 0.550003 0.555942 0.562337 0.568897 0.575618 0.582804 0.590808 0.598969 0.606954 0.61411 0.620697 0.626721 0.631856 0.636162 0.639929 0.643164 0.645567 0.647475 0.650286 0.654339 0.659636 0.666571 0.675895 0.687602 0.699926 0.71245 0.725259 0.738362 0.750768 0.761381 0.770325 0.777987 0.78396 0.787549 0.788501 0.788761 0.788711 0.78844 0.787786 0.787064 0.786621 0.786361 0.786427 0.786715 0.787098 0.78791 0.788985 0.790447 0.791841 0.793538 0.79542 0.797612 0.800092 0.802973 0.80615 0.809716 0.813334 0.816997 0.820093 0.821943 0.822331 0.821366 0.818462 0.814317 0.808473 0.801362 0.791999 0.781604 0.770171 0.758413 0.747814 0.739228 0.732519 0.727836 0.725411 0.724992 0.726368 0.730509 0.736446 0.744178 0.753517 0.764474 0.775663 0.787544 0.799683 0.810238 0.819474 0.827391 0.833993 0.839282 0.843263 0.845941 0.846789 0.84639 0.844368 0.841149 0.837986 0.835084 0.832446 0.829395 0.825218 0.819916 0.814182 0.807323 0.799622 0.791151 0.782577 0.773205 0.763027 0.752383 0.741604 0.731685 0.722673 0.713533 0.705038 0.697287 0.689744 0.682329 0.675479 0.669425 0.663264 0.657558 0.652137 0.646825 0.641955 0.637577 0.633113 0.629074 0.625209 0.621422 0.61748 0.614111 0.611222 0.608392 0.605742 0.603275 0.600853 0.598693 0.596708 0.594902 0.593276 0.591832 0.590854 0.589794 0.588918 0.588229 0.587727 0.587664 0.587715 0.587968 0.58865 0.58953 0.590607 0.591426 0.592407 0.593786 0.595639 0.597685 0.59967 0.60184 0.604491 0.6071 0.609897 0.612878 0.616353 0.62001 0.623477 0.62606 0.628038 0.62941 0.630177 0.629593 0.628078 0.62519 0.621039 0.614881 0.607789 0.599597 0.591256 0.58243 0.573458 0.564405 0.55531 0.546787 0.538194 0.530115 0.523021 0.516139 0.509435 0.502937 0.496978 0.491213 0.485574 0.480473 0.475164 0.470702 0.466438 0.462309 0.458278 0.454453 0.451058 0.44786 0.444808 0.442171 0.43933 0.436631 0.434345 0.431938 0.429578 0.427405 0.425683 0.424145 0.423026 0.422377 0.421926 0.422283 0.423104 0.424292 0.42696 0.434226 0.445217 0.460404 0.47964 0.505434 0.537501 0.574793 0.612599 0.651132 0.689835 0.727316 0.760694 0.791044 0.817721 0.84052 0.856947 0.86708 0.871941 0.876761 0.880865 0.884915 0.889423 0.894059 0.899246 0.904192 0.90942 0.915206 0.921775 0.928594 0.935541 0.943286 0.951113 0.960066 0.969029 0.977143 0.984584 0.990713 0.995094 0.997726 0.999641 1 0.998686 0.996682 0.992757 0.987981 0.982391 0.975798 0.967252 0.956913 0.944781 0.931155 0.916899 0.901184 0.88316 0.86402 0.844108 0.823532 0.803316 0.783827 0.766125 0.74949 0.733522 0.717803 0.703081 0.689689 0.677215 0.665001
7,70,0.807994 0.788232 0.769587 0.751844 0.735621 0.720253 0.7053 0.691581 0.678492 0.666181 0.654708 0.643381 0.632823 0.622834 0.613601 0.604496 0.595746 0.587554 0.579733 0.57238 0.5652 0.558356 0.552001 0.545725 0.539823 0.53419 0.528744 0.523951 0.519229 0.514555 0.510338 0.506368 0.502636 0.49904 0.495777 0.492548 0.489458 0.486733 0.483963 0.481525 0.479235 0.477127 0.475161 0.473358 0.471711 0.47039 0.469196 0.468159 0.467225 0.466486 0.465849 0.465299 0.46487 0.464466 0.464345 0.464487 0.464718 0.465128 0.465788 0.466505 0.467238 0.468266 0.469425 0.470614 0.472297 0.474271 0.476282 0.478405 0.48061 0.482925 0.485542 0.488561 0.491639 0.494951 0.498581 0.502151 0.505799 0.509558 0.513583 0.517817 0.522331 0.527038 0.531723 0.536964 0.542557 0.54811 0.554017 0.560292 0.566959 0.57403 0.581483 0.589104 0.597159 0.605831 0.614487 0.623805 0.633795 0.644242 0.655137 0.666762 0.67889 0.691261 0.70327 0.714657 0.725095 0.734175 0.741224 0.746458 0.74988 0.751281 0.750811 0.748177 0.743956 0.738976 0.73366 0.72893 0.726204 0.725991 0.727198 0.729576 0.732322 0.735118 0.738308 0.741753 0.745464 0.748811 0.751256 0.752154 0.751058 0.749049 0.746384 0.743878 0.74177 0.739866 0.73827 0.736722 0.7355 0.734556 0.733726 0.733165 0.732909 0.732923 0.733206 0.733616 0.734277 0.7351 0.736153 0.737515 0.739124 0.740812 0.742863 0.745052 0.747516 0.75033 0.753384 0.756667 0.759749 0.762237 0.763984 0.762577 0.7598 0.756318 0.752771 0.750162 0.747718 0.745571 0.743783 0.742779 0.742933 0.744439 0.749812 0.757226 0.765737 0.775115 0.784031 0.79339 0.803192 0.813195 0.822555 0.831273 0.839061 0.843795 0.84656 0.847125 0.845499 0.841683 0.835675 0.827477 0.817468 0.806312 0.794006 0.780854 0.768955 0.757456 0.746366 0.735812 0.72587 0.716324 0.707494 0.698799 0.690544 0.682639 0.675264 0.668024 0.661111 0.654729 0.648532 0.642655 0.637091 0.631577 0.62658 0.621761 0.617509 0.613123 0.609298 0.605839 0.602411 0.599205 0.5962 0.593248 0.590597 0.588182 0.586091 0.584031 0.582339 0.580782 0.579302 0.578035 0.577015 0.576203 0.575808 0.575479 0.575154 0.575104 0.57516 0.575332 0.575647 0.576143 0.576829 0.57787 0.578921 0.580241 0.581648 0.583408 0.585121 0.587153 0.58947 0.592039 0.594815 0.597989 0.601016 0.604451 0.607928 0.611718 0.61584 0.620149 0.624687 0.629568 0.634383 0.639578 0.644344 0.648784 0.652729 0.655573 0.656609 0.655625 0.653053 0.648648 0.642286 0.634528 0.625211 0.614907 0.603899 0.592181 0.579999 0.568623 0.557832 0.547407 0.537557 0.528446 0.519 0.507828 0.496065 0.484371 0.472837 0.462211 0.451458 0.440999 0.431247 0.421981 0.412836 0.404862 0.398929 0.394428 0.390454 0.386746 0.383149 0.379888 0.376944 0.374177 0.371521 0.369435 0.367776 0.367012 0.366988 0.367565 0.370001 0.373032 0.37714 0.381989 0.387519 0.393793 0.400714 0.410244 0.432602 0.472214 0.519321 0.56648 0.613149 0.659094 0.704481 0.749275 0.793577 0.83724 0.878147 0.905924 0.916044 0.918592 0.91987 0.921406 0.923357 0.92541 0.92793 0.930633 0.933803 0.937141 0.940909 0.945019 0.949379 0.954148 0.959212 0.964532 0.970468 0.976709 0.983411 0.989447 0.99498 0.999279 1 0.997527 0.991792 0.983224 0.97168 0.957105 0.939724 0.920011 0.898371 0.875267 0.851384 0.828903
7,70,0.807082 0.787769 0.769334 0.751803 0.735577 0.719987 0.705206 0.691482 0.678387 0.66629 0.654813 0.643481 0.632919 0.622926 0.613688 0.604589 0.596051 0.587692 0.579666 0.572109 0.564925 0.557983 0.551624 0.545446 0.539541 0.533904 0.528661 0.523865 0.519343 0.514867 0.510848 0.506874 0.503235 0.499635 0.496267 0.493174 0.490224 0.48735 0.484577 0.482136 0.479998 0.477887 0.475927 0.474268 0.47274 0.471247 0.46991 0.46869 0.467808 0.466939 0.466227 0.465518 0.465085 0.464922 0.464802 0.464738 0.464837 0.465141 0.465736 0.466444 0.467302 0.468309 0.469465 0.470448 0.471873 0.473487 0.475576 0.477925 0.480439 0.483 0.485866 0.488882 0.491881 0.49519 0.49902 0.502625 0.506442 0.510228 0.514317 0.518362 0.522723 0.527271 0.532162 0.537565 0.543155 0.548706 0.554574 0.56088 0.567515 0.574365 0.581795 0.589656 0.597709 0.606172 0.615043 0.624145 0.634134 0.644795 0.655953 0.667578 0.679925 0.692296 0.704063 0.71545 0.725958 0.734689 0.741746 0.746979 0.750184 0.751316 0.750643 0.748098 0.744066 0.739079 0.733756 0.728949 0.726349 0.726335 0.727537 0.729911 0.732653 0.735645 0.738737 0.742155 0.74583 0.749173 0.751757 0.752652 0.751551 0.749537 0.746867 0.744495 0.742402 0.740507 0.738733 0.737243 0.735975 0.734961 0.734171 0.733734 0.733582 0.733656 0.733795 0.734205 0.734848 0.735668 0.736689 0.738088 0.73952 0.74116 0.743081 0.745247 0.747727 0.75054 0.753693 0.757049 0.760129 0.762615 0.76436 0.763257 0.760687 0.757413 0.754201 0.751503 0.749271 0.74703 0.745133 0.744126 0.744278 0.745782 0.750745 0.757949 0.76625 0.775203 0.784124 0.79327 0.803257 0.813296 0.822659 0.831379 0.838951 0.844104 0.846869 0.847651 0.846023 0.842418 0.836622 0.828201 0.817974 0.806812 0.794712 0.781773 0.76965 0.758146 0.747042 0.736556 0.726394 0.716629 0.707796 0.699311 0.690961 0.683039 0.675661 0.668418 0.661503 0.654912 0.648641 0.642761 0.637196 0.631681 0.626683 0.621955 0.617506 0.613253 0.609428 0.6058 0.602397 0.599191 0.596187 0.593545 0.590895 0.588329 0.586101 0.584042 0.582195 0.580527 0.579015 0.577727 0.57662 0.575811 0.575109 0.574783 0.574613 0.574705 0.574727 0.574953 0.575386 0.576088 0.576873 0.577905 0.578948 0.58016 0.581572 0.583255 0.584973 0.587048 0.589411 0.591985 0.594621 0.597494 0.600574 0.603975 0.60757 0.611367 0.615361 0.619676 0.624186 0.629005 0.633826 0.639174 0.644157 0.648659 0.652662 0.655512 0.656771 0.655788 0.653219 0.64885 0.642489 0.634733 0.625417 0.615112 0.603888 0.591952 0.579954 0.568359 0.557572 0.547147 0.537511 0.528189 0.519011 0.50874 0.496977 0.4855 0.474114 0.463099 0.452551 0.442714 0.433164 0.423686 0.414953 0.40691 0.400177 0.395678 0.391708 0.388074 0.384686 0.381409 0.378247 0.375402 0.373306 0.371813 0.371055 0.371291 0.372673 0.375273 0.378805 0.383079 0.387944 0.392937 0.398662 0.404698 0.411147 0.42021 0.438545 0.472268 0.516905 0.562864 0.608409 0.653441 0.698568 0.743137 0.787153 0.83053 0.870915 0.901786 0.916616 0.919671 0.921185 0.922733 0.924689 0.926799 0.929263 0.93205 0.935021 0.938289 0.941996 0.946062 0.950403 0.955078 0.960108 0.965323 0.971177 0.977209 0.983836 0.990081 0.995619 0.999636 1 0.997069 0.990877 0.982033 0.970377 0.955578 0.938405 0.918467 0.896819 0.873706 0.849812 0.82754
